sku,name,category,brand,price,price_usd,socket,tdp,score,vram,length_mm,height_mm,watt,memory_type,form_factor,capacity_gb,efficiency,source_site,source_url,item_sku,cpu_socket,mb_socket,mb_form_factor,gpu_length_mm,case_max_gpu_length_mm,case_max_cpu_cooler_height_mm,monitor_resolution,monitor_refresh_hz,storage_interface,storage_form_factor,pcie_version,specs_json
newegg-CPU-766828459086,"Intel Xeon E-2386G Processor (12M Cache, 3.50 GHz) FC-LGA14A Model CM8070804494716",cpu,Intel,11810,1640.28,,0,0,0,0,0,0,,,0,,newegg,https://www.newegg.com/p/274-000A-01NY0?Item=9SIATRNKFY8944&cm_sp=SP-_-3010320-_-0-_-3-_-9SIATRNKFY8944-_-cpu-_-cpu-_-15,,,,,0,0,0,,,,,,"{""source"": ""newegg_search"", ""query_keyword"": ""cpu"", ""query_page"": 1, ""feature_map"": {""Model #"": ""CM8070804494716""}, ""feature_lines_raw"": [""Model #: CM8070804494716""], ""compatibility_params"": {}}"
newegg-CPU-768191825184,AMD Ryzen 5 7600X - Zen 4 6-Core 4.7 GHz - Socket AM5 - 105W Desktop Processor (100-100000593WOF),cpu,AMD,1237,171.81,AM5,0,0,0,0,0,0,,,0,,newegg,https://www.newegg.com/amd-ryzen-5-7600x-ryzen-5-7000-series-raphael-zen-4-socket-am5/p/N82E16819113770,,AM5,,,0,0,0,,,,,,"{""source"": ""newegg_search"", ""query_keyword"": ""cpu"", ""query_page"": 1, ""feature_map"": {""Model #"": ""100-100000593WOF""}, ""feature_lines_raw"": [""Model #: 100-100000593WOF""], ""compatibility_params"": {""socket"": ""AM5"", ""cores"": 5}}"
newegg-CPU-7687610452,AMD Ryzen 5 7600X - Zen 4 6-Core 4.7 GHz - Socket AM5 - 105W Desktop Processor (100-100000593WOF),cpu,AMD,1237,171.81,AM5,0,0,0,0,0,0,,,0,,newegg,https://www.newegg.com/amd-ryzen-5-7600x-ryzen-5-7000-series-raphael-zen-4-socket-am5/p/N82E16819113770,,,,,0,0,0,,,,,,"{""source"": ""newegg_search"", ""query_keyword"": ""desktop processor"", ""query_page"": 1, ""feature_map"": {""Model #"": ""100-100000593WOF""}, ""feature_lines_raw"": [""Model #: 100-100000593WOF""], ""compatibility_params"": {""socket"": ""AM5"", ""cores"": 5}}"
newegg-CPU-777497908664,AMD Ryzen 5 5500 - Ryzen 5 5000 Series Cezanne (Zen 3) 6-Core 3.6 GHz Socket AM4 65W No Integrated Graphics Desktop CPU Processor - 100-100000457BOX,cpu,AMD,615,85.42,AM4,0,0,0,0,0,0,,,0,,newegg,https://www.newegg.com/amd-ryzen-5-5000-series-ryzen-5-5500-cezanne-socket-am4-desktop-cpu-processor/p/N82E16819113737,,,,,0,0,0,,,,,,"{""source"": ""newegg_search"", ""query_keyword"": ""cpu"", ""query_page"": 1, ""feature_map"": {""Model #"": ""100-100000457BOX""}, ""feature_lines_raw"": [""Model #: 100-100000457BOX""], ""compatibility_params"": {""socket"": ""AM4"", ""cores"": 5}}"
newegg-CPU-78496854980,AMD Ryzen 7 9700X - Ryzen 7 9000 Series Granite Ridge (Zen 5) 8-Core 3.8 GHz - Socket AM5 65W - Radeon Graphics Processor - 100-100001404WOF,cpu,AMD,2074,288.06,AM5,0,0,0,0,0,0,,,0,,newegg,https://www.newegg.com/amd-ryzen-7-9000-series-ryzen-7-9700x-granite-ridge-socket-am5-desktop-cpu-processor/p/N82E16819113843,,,,,0,0,0,,,,,,"{""source"": ""newegg_search"", ""query_keyword"": ""cpu"", ""query_page"": 1, ""feature_map"": {""Model #"": ""100-100001404WOF""}, ""feature_lines_raw"": [""Model #: 100-100001404WOF""], ""compatibility_params"": {""socket"": ""AM5"", ""cores"": 7}}"
newegg-CPU-807948687032,AMD Ryzen 5 7600X - Zen 4 6-Core 4.7 GHz - Socket AM5 - 105W Desktop Processor (100-100000593WOF),cpu,AMD,1237,171.81,AM5,0,0,0,0,0,0,,,0,,newegg,https://www.newegg.com/amd-ryzen-5-7600x-ryzen-5-7000-series-raphael-zen-4-socket-am5/p/N82E16819113770,,,,,0,0,0,,,,,,"{""source"": ""newegg_search"", ""query_keyword"": ""cpu"", ""query_page"": 1, ""feature_map"": {""Model #"": ""100-100000593WOF""}, ""feature_lines_raw"": [""Model #: 100-100000593WOF""], ""compatibility_params"": {""socket"": ""AM5"", ""cores"": 5}}"
newegg-CPU-815984017497,AMD Ryzen 7 9850X3D - Ryzen 7 9000 Series 8-Core 5.6GHz - Socket AM5 120W - AMD Radeon Graphics Desktop Processor - 100-100001973WOF,cpu,AMD,3592,498.89,AM5,0,0,0,0,0,0,,,0,,newegg,https://www.newegg.com/amd-ryzen-7-9850x3d-ryzen-7-9000-series-granite-ridge-socket-am5-desktop-processor/p/N82E16819113934,,AM5,,,0,0,0,,,,,,"{""source"": ""newegg_search"", ""query_keyword"": ""cpu"", ""query_page"": 1, ""feature_map"": {""Model #"": ""100-100001973WOF""}, ""feature_lines_raw"": [""Model #: 100-100001973WOF""], ""compatibility_params"": {""socket"": ""AM5"", ""cores"": 7}}"
newegg-CPU-818460472029,Intel Xeon E-2478 - 2.8 GHz - 8-core - 16 threads - 24 MB cache - FCLGA1700 Socket - Box,cpu,Intel,12087,1678.75,,0,0,0,0,0,0,,,0,,newegg,https://www.newegg.com/p/274-000A-01NX9?Item=9SIATRNKFY9138&cm_sp=SP-_-3010320-_-0-_-3-_-9SIATRNKFY9138-_-desktop processor-_-processor-_-20,,,,,0,0,0,,,,,,"{""source"": ""newegg_search"", ""query_keyword"": ""desktop processor"", ""query_page"": 1, ""feature_map"": {""Model #"": ""BX80715E2478""}, ""feature_lines_raw"": [""Model #: BX80715E2478""], ""compatibility_params"": {""cores"": 2478}}"
newegg-CPU-841803898797,AMD Ryzen 9 9900X3D - Ryzen 9 9000 Series Granite Ridge (Zen 5) 12-Core 4.4 GHz Socket AM5 120W AMD Radeon Graphics Processor - 100-100001368WOF,cpu,AMD,3657,507.92,AM5,0,0,0,0,0,0,,,0,,newegg,https://www.newegg.com/amd-ryzen-9-9000-series-ryzen-9-9900x3d-granite-ridge-socket-am5-desktop-cpu-processor/p/N82E16819113886,,AM5,,,0,0,0,,,,,,"{""source"": ""newegg_search"", ""query_keyword"": ""cpu"", ""query_page"": 1, ""feature_map"": {""Model #"": ""100-100001368WOF""}, ""feature_lines_raw"": [""Model #: 100-100001368WOF""], ""compatibility_params"": {""socket"": ""AM5"", ""cores"": 9}}"
newegg-CPU-847700372542,AMD Ryzen 5 5500 - Ryzen 5 5000 Series Cezanne (Zen 3) 6-Core 3.6 GHz Socket AM4 65W No Integrated Graphics Desktop CPU Processor - 100-100000457BOX,cpu,AMD,615,85.42,AM4,0,0,0,0,0,0,,,0,,newegg,https://www.newegg.com/amd-ryzen-5-5000-series-ryzen-5-5500-cezanne-socket-am4-desktop-cpu-processor/p/N82E16819113737,,AM4,,,0,0,0,,,,,,"{""source"": ""newegg_search"", ""query_keyword"": ""cpu"", ""query_page"": 1, ""feature_map"": {""Model #"": ""100-100000457BOX""}, ""feature_lines_raw"": [""Model #: 100-100000457BOX""], ""compatibility_params"": {""socket"": ""AM4"", ""cores"": 5}}"
newegg-CPU-854093850534,AMD Ryzen 7 7800X3D - Ryzen 7 7000 Series Zen 4 8-Core 4.2 GHz - Socket AM5 120W - AMD Radeon Graphics Desktop Processor - 100-00000910--OEM Processor Without Cooler (NO RETAIL BOX),cpu,AMD,2468,342.78,AM5,0,0,0,0,0,0,,,0,,newegg,https://www.newegg.com/p/274-000M-001Y5,,,,,0,0,0,,,,,,"{""source"": ""newegg_search"", ""query_keyword"": ""cpu"", ""query_page"": 1, ""feature_map"": {""Model #"": ""100-00000910""}, ""feature_lines_raw"": [""Model #: 100-00000910""], ""compatibility_params"": {""socket"": ""AM5"", ""cores"": 7}}"
newegg-CPU-85448803927,AMD Ryzen 9 9950X3D - Ryzen 9 9000 Series Granite Ridge (Zen 5) 16-Core 4.3 GHz Socket AM5 170W AMD Radeon Graphics Desktop CPU Processor - 100-100000719WOF,cpu,AMD,4695,652.08,AM5,0,0,0,0,0,0,,,0,,newegg,https://www.newegg.com/amd-ryzen-9-9000-series-ryzen-9-9950x3d-granite-ridge-socket-am5-desktop-cpu-processor/p/N82E16819113884,,AM5,,,0,0,0,,,,,,"{""source"": ""newegg_search"", ""query_keyword"": ""cpu"", ""query_page"": 1, ""feature_map"": {""Model #"": ""100-100000719WOF""}, ""feature_lines_raw"": [""Model #: 100-100000719WOF""], ""compatibility_params"": {""socket"": ""AM5"", ""cores"": 9}}"
newegg-CPU-854632443356,AMD Ryzen 7 9700X - Ryzen 7 9000 Series Granite Ridge (Zen 5) 8-Core 3.8 GHz - Socket AM5 65W - Radeon Graphics Processor - 100-100001404WOF,cpu,AMD,2074,288.06,AM5,0,0,0,0,0,0,,,0,,newegg,https://www.newegg.com/amd-ryzen-7-9000-series-ryzen-7-9700x-granite-ridge-socket-am5-desktop-cpu-processor/p/N82E16819113843,,AM5,,,0,0,0,,,,,,"{""source"": ""newegg_search"", ""query_keyword"": ""cpu"", ""query_page"": 1, ""feature_map"": {""Model #"": ""100-100001404WOF""}, ""feature_lines_raw"": [""Model #: 100-100001404WOF""], ""compatibility_params"": {""socket"": ""AM5"", ""cores"": 7}}"
newegg-CPU-857254995924,AMD Ryzen 9 9900X3D - Ryzen 9 9000 Series Granite Ridge (Zen 5) 12-Core 4.4 GHz Socket AM5 120W AMD Radeon Graphics Processor - 100-100001368WOF,cpu,AMD,3657,507.92,AM5,0,0,0,0,0,0,,,0,,newegg,https://www.newegg.com/amd-ryzen-9-9000-series-ryzen-9-9900x3d-granite-ridge-socket-am5-desktop-cpu-processor/p/N82E16819113886,,AM5,,,0,0,0,,,,,,"{""source"": ""newegg_search"", ""query_keyword"": ""cpu"", ""query_page"": 1, ""feature_map"": {""Model #"": ""100-100001368WOF""}, ""feature_lines_raw"": [""Model #: 100-100001368WOF""], ""compatibility_params"": {""socket"": ""AM5"", ""cores"": 9}}"
newegg-CPU-8585601192,"INTEL INTEL XEON Silver 4215R Processor (11M Cache, 3.20 GHZ) FCLGA3647, Tray Computer Components Processors - Server XEON (CD8069504449200)",cpu,INTEL,5974,829.72,,0,0,0,0,0,0,,,0,,newegg,https://www.newegg.com/p/2MN-0004-008R5?Item=9SIATRNKFW2286&cm_sp=SP-_-3010426-_-0-_-2-_-9SIATRNKFW2286-_-desktop processor-_-processor-_-17,,,,,0,0,0,,,,,,"{""source"": ""newegg_search"", ""query_keyword"": ""desktop processor"", ""query_page"": 1, ""feature_map"": {""Model #"": ""CD8069504449200-0""}, ""feature_lines_raw"": [""Model #: CD8069504449200-0""], ""compatibility_params"": {}}"
newegg-CPU-867422631700,AMD Ryzen 7 7800X3D - Ryzen 7 7000 Series Zen 4 8-Core 4.2 GHz - Socket AM5 120W - AMD Radeon Graphics Desktop Processor - 100-00000910--OEM Processor Without Cooler (NO RETAIL BOX),cpu,AMD,2468,342.78,AM5,0,0,0,0,0,0,,,0,,newegg,https://www.newegg.com/p/274-000M-001Y5,,AM5,,,0,0,0,,,,,,"{""source"": ""newegg_search"", ""query_keyword"": ""cpu"", ""query_page"": 1, ""feature_map"": {""Model #"": ""100-00000910""}, ""feature_lines_raw"": [""Model #: 100-00000910""], ""compatibility_params"": {""socket"": ""AM5"", ""cores"": 7}}"
newegg-CPU-872054461085,"Intel Xeon E-2386G Processor (12M Cache, 3.50 GHz) FC-LGA14A Model CM8070804494716",cpu,Intel,11810,1640.28,,0,0,0,0,0,0,,,0,,newegg,https://www.newegg.com/p/274-000A-01NY0?Item=9SIATRNKFY8944&cm_sp=SP-_-3010320-_-0-_-2-_-9SIATRNKFY8944-_-desktop processor-_-processor-_-8,,,,,0,0,0,,,,,,"{""source"": ""newegg_search"", ""query_keyword"": ""desktop processor"", ""query_page"": 1, ""feature_map"": {""Model #"": ""CM8070804494716""}, ""feature_lines_raw"": [""Model #: CM8070804494716""], ""compatibility_params"": {}}"
newegg-CPU-874907442160,AMD Ryzen 5 5500 - Cezanne (Zen 3) 6-Core 3.6 GHz Socket AM4 65W Desktop Processor - 100-000000457 (Tray),cpu,AMD,601,83.47,AM4,0,0,0,0,0,0,,,0,,newegg,https://www.newegg.com/amd-ryzen-5-5000-series-ryzen-5-5500-cezanne-socket-am4-desktop-cpu-processor/p/N82E16819113748,,,,,0,0,0,,,,,,"{""source"": ""newegg_search"", ""query_keyword"": ""desktop processor"", ""query_page"": 1, ""feature_map"": {""Model #"": ""100-000000457""}, ""feature_lines_raw"": [""Model #: 100-000000457""], ""compatibility_params"": {""socket"": ""AM4"", ""cores"": 5}}"
newegg-CPU-882249949862,"AMD Ryzen 5 5600 - Ryzen 5 5000 Series Vermeer (Zen 3) 6-Core 3.5 GHz Socket AM4 65W Desktop Processor- OEM, No Box",cpu,AMD,892,123.89,AM4,0,0,0,0,0,0,,,0,,newegg,https://www.newegg.com/amd-ryzen-5-5000-series-ryzen-5-5600-vermeer-socket-am4-processors-desktops/p/274-000M-001T4,,AM4,,,0,0,0,,,,,,"{""source"": ""newegg_search"", ""query_keyword"": ""cpu"", ""query_page"": 1, ""feature_map"": {""Model #"": ""B-AMD Ryzen 5 5600 SANPIAN""}, ""feature_lines_raw"": [""Model #: B-AMD Ryzen 5 5600 SANPIAN""], ""compatibility_params"": {""socket"": ""AM4"", ""cores"": 5}}"
newegg-CPU-882747057478,AMD Ryzen 9 7950X3D - Ryzen 9 7000 Series Zen 4 16-Core 4.2 GHz - Socket AM5 120W - AMD Radeon Graphics Desktop Processor - 100-100000908WOF,cpu,AMD,4487,623.19,AM5,0,0,0,0,0,0,,,0,,newegg,https://www.newegg.com/amd-ryzen-9-7950x3d-ryzen-9-7000-series-raphael-zen-4-socket-am5/p/N82E16819113791,,AM5,,,0,0,0,,,,,,"{""source"": ""newegg_search"", ""query_keyword"": ""cpu"", ""query_page"": 1, ""feature_map"": {""Model #"": ""100-100000908WOF""}, ""feature_lines_raw"": [""Model #: 100-100000908WOF""], ""compatibility_params"": {""socket"": ""AM5"", ""cores"": 9}}"
newegg-CPU-888424370656,AMD EPYC 8224P 24/48 160 SP6 64MB 3000 - 100-000001134,cpu,AMD,13636,1893.89,,0,0,0,0,0,0,,,0,,newegg,https://www.newegg.com/p/274-000M-001Y3?Item=9SIATRNKFW1770&cm_sp=SP-_-3010426-_-0-_-3-_-9SIATRNKFW1770-_-cpu-_-cpu-_-18,,,,,0,0,0,,,,,,"{""source"": ""newegg_search"", ""query_keyword"": ""cpu"", ""query_page"": 1, ""feature_map"": {""Model #"": ""100000001134""}, ""feature_lines_raw"": [""Model #: 100000001134""], ""compatibility_params"": {}}"
newegg-CPU-892532452156,Intel Xeon Gold 6330 - 2 GHz - 28-core - 56 threads - 42 MB cache - LGA4189 Socket - Box,cpu,Intel,10330,1434.72,,0,0,0,0,0,0,,,0,,newegg,https://www.newegg.com/p/274-000A-01NV0?Item=9SIATRNK8M6744&cm_sp=SP-_-3010539-_-0-_-3-_-9SIATRNK8M6744-_-desktop processor-_-processor-_-11,,,,,0,0,0,,,,,,"{""source"": ""newegg_search"", ""query_keyword"": ""desktop processor"", ""query_page"": 1, ""feature_map"": {""Model #"": ""BX806896330""}, ""feature_lines_raw"": [""Model #: BX806896330""], ""compatibility_params"": {""cores"": 6330}}"
newegg-CPU-90106701964,"INTEL INTEL XEON Silver 4215R Processor (11M Cache, 3.20 GHZ) FCLGA3647, Tray Computer Components Processors - Server XEON (CD8069504449200)",cpu,INTEL,5974,829.72,,0,0,0,0,0,0,,,0,,newegg,https://www.newegg.com/p/2MN-0004-008R5?Item=9SIATRNKFW2286&cm_sp=SP-_-3010426-_-0-_-2-_-9SIATRNKFW2286-_-desktop processor-_-processor-_-17,,,,,0,0,0,,,,,,"{""source"": ""newegg_search"", ""query_keyword"": ""desktop processor"", ""query_page"": 1, ""feature_map"": {""Model #"": ""CD8069504449200-0""}, ""feature_lines_raw"": [""Model #: CD8069504449200-0""], ""compatibility_params"": {}}"
newegg-CPU-909336308435,AMD Ryzen 7 9700X - Ryzen 7 9000 Series Granite Ridge (Zen 5) 8-Core 3.8 GHz - Socket AM5 65W - Radeon Graphics Processor - 100-100001404WOF,cpu,AMD,2074,288.06,AM5,0,0,0,0,0,0,,,0,,newegg,https://www.newegg.com/amd-ryzen-7-9000-series-ryzen-7-9700x-granite-ridge-socket-am5-desktop-cpu-processor/p/N82E16819113843,,AM5,,,0,0,0,,,,,,"{""source"": ""newegg_search"", ""query_keyword"": ""cpu"", ""query_page"": 1, ""feature_map"": {""Model #"": ""100-100001404WOF""}, ""feature_lines_raw"": [""Model #: 100-100001404WOF""], ""compatibility_params"": {""socket"": ""AM5"", ""cores"": 7}}"
newegg-CPU-912135626673,AMD Ryzen 7 7800X3D - Ryzen 7 7000 Series Zen 4 8-Core 4.2 GHz - Socket AM5 120W - AMD Radeon Graphics Desktop Processor - 100-00000910--OEM Processor Without Cooler (NO RETAIL BOX),cpu,AMD,2468,342.78,AM5,0,0,0,0,0,0,,,0,,newegg,https://www.newegg.com/p/274-000M-001Y5,,,,,0,0,0,,,,,,"{""source"": ""newegg_search"", ""query_keyword"": ""desktop processor"", ""query_page"": 1, ""feature_map"": {""Model #"": ""100-00000910""}, ""feature_lines_raw"": [""Model #: 100-00000910""], ""compatibility_params"": {""socket"": ""AM5"", ""cores"": 7}}"
newegg-CPU-920694794988,AMD Ryzen 7 7800X3D - Ryzen 7 7000 Series Zen 4 8-Core 4.2 GHz - Socket AM5 120W - AMD Radeon Graphics Desktop Processor - 100-100000910WOF,cpu,AMD,2655,368.75,AM5,0,0,0,0,0,0,,,0,,newegg,https://www.newegg.com/amd-ryzen-7-7800x3d-ryzen-7-7000-series-raphael-zen-4-socket-am5/p/N82E16819113793,,AM5,,,0,0,0,,,,,,"{""source"": ""newegg_search"", ""query_keyword"": ""cpu"", ""query_page"": 1, ""feature_map"": {""Model #"": ""100-100000910WOF""}, ""feature_lines_raw"": [""Model #: 100-100000910WOF""], ""compatibility_params"": {""socket"": ""AM5"", ""cores"": 7}}"
newegg-CPU-934317801802,"AMD Ryzen 5 5600 - Ryzen 5 5000 Series Vermeer (Zen 3) 6-Core 3.5 GHz Socket AM4 65W Desktop Processor- OEM, No Box",cpu,AMD,892,123.89,AM4,0,0,0,0,0,0,,,0,,newegg,https://www.newegg.com/amd-ryzen-5-5000-series-ryzen-5-5600-vermeer-socket-am4-processors-desktops/p/274-000M-001T4,,,,,0,0,0,,,,,,"{""source"": ""newegg_search"", ""query_keyword"": ""cpu"", ""query_page"": 1, ""feature_map"": {""Model #"": ""B-AMD Ryzen 5 5600 SANPIAN""}, ""feature_lines_raw"": [""Model #: B-AMD Ryzen 5 5600 SANPIAN""], ""compatibility_params"": {""socket"": ""AM4"", ""cores"": 5}}"
newegg-CPU-947161557642,"AMD Ryzen 5 5500 6-Core, 12-Thread Unlocked Desktop Processor with Wraith Stealth Cooler",cpu,AMD,684,95.00,,0,0,0,0,0,0,,,0,,newegg,https://www.newegg.com/p/3C6-00C4-000B1,,,,,0,0,0,,,,,,"{""source"": ""newegg_search"", ""query_keyword"": ""desktop processor"", ""query_page"": 1, ""feature_map"": {""Model #"": ""954628753223""}, ""feature_lines_raw"": [""Model #: 954628753223""], ""compatibility_params"": {""cores"": 5}}"
newegg-CPU-9486880540,AMD Ryzen 7 9800X3D - Ryzen 7 9000 Series Zen 5 8-Core 5.2 GHz - Socket AM5 120W - AMD Radeon Graphics Desktop Processor - 100-100001084WOF,cpu,AMD,3243,450.42,AM5,0,0,0,0,0,0,,,0,,newegg,https://www.newegg.com/amd-ryzen-7-9000-series-ryzen-7-9800x3d-granite-ridge-zen-5-socket-am5-desktop-cpu-processor/p/N82E16819113877,,,,,0,0,0,,,,,,"{""source"": ""newegg_search"", ""query_keyword"": ""cpu"", ""query_page"": 1, ""feature_map"": {""Model #"": ""100-100001084WOF""}, ""feature_lines_raw"": [""Model #: 100-100001084WOF""], ""compatibility_params"": {""socket"": ""AM5"", ""cores"": 7}}"
newegg-CPU-953303230797,AMD EPYC 8224P 24/48 160 SP6 64MB 3000 - 100-000001134,cpu,AMD,13636,1893.89,,0,0,0,0,0,0,,,0,,newegg,https://www.newegg.com/p/274-000M-001Y3?Item=9SIATRNKFW1770&cm_sp=SP-_-3010426-_-0-_-3-_-9SIATRNKFW1770-_-desktop processor-_-processor-_-5,,,,,0,0,0,,,,,,"{""source"": ""newegg_search"", ""query_keyword"": ""desktop processor"", ""query_page"": 1, ""feature_map"": {""Model #"": ""100000001134""}, ""feature_lines_raw"": [""Model #: 100000001134""], ""compatibility_params"": {}}"
